session_id,day,arm,purchased,order_value,refunded,support_contact
73401,21,control,1,45.41,0,0
73402,21,treatment,0,,0,0
73403,21,control,0,,0,0
73404,21,treatment,0,,0,0
73405,21,treatment,0,,0,0
73406,21,treatment,0,,0,0
73407,21,control,0,,0,0
73408,21,treatment,0,,0,0
73409,21,control,0,,0,0
73410,21,treatment,0,,0,0
73411,21,control,1,70.52,0,0
73412,21,control,0,,0,0
73413,21,treatment,0,,0,0
73414,21,control,0,,0,0
73415,21,control,1,52.86,0,1
73416,21,treatment,0,,0,0
73417,21,control,0,,0,0
73418,21,control,0,,0,0
73419,21,treatment,1,47.59,0,0
73420,21,control,0,,0,0
73421,21,control,0,,0,0
73422,21,control,0,,0,0
73423,21,treatment,1,75.93,0,0
73424,21,control,0,,0,0
73425,21,control,0,,0,0
73426,21,treatment,0,,0,0
73427,21,control,0,,0,0
73428,21,treatment,1,49.77,0,0
73429,21,control,0,,0,0
73430,21,control,0,,0,0
73431,21,control,0,,0,0
73432,21,control,0,,0,0
73433,21,treatment,0,,0,0
73434,21,treatment,0,,0,0
73435,21,treatment,0,,0,0
73436,21,control,0,,0,0
73437,21,treatment,0,,0,0
73438,21,treatment,0,,0,0
73439,21,control,0,,0,0
73440,21,treatment,0,,0,0
73441,21,control,0,,0,0
73442,21,control,0,,0,0
73443,21,control,0,,0,0
73444,21,control,0,,0,0
73445,21,treatment,0,,0,0
73446,21,control,0,,0,0
73447,21,treatment,0,,0,0
73448,21,control,0,,0,0
73449,21,control,0,,0,0
73450,21,control,0,,0,0
73451,21,control,0,,0,0
73452,21,treatment,0,,0,0
73453,21,control,0,,0,0
73454,21,treatment,0,,0,0
73455,21,treatment,0,,0,0
73456,21,control,0,,0,0
73457,21,control,0,,0,1
73458,21,treatment,0,,0,0
73459,21,control,1,58.87,0,0
73460,21,control,0,,0,0
73461,21,control,0,,0,0
73462,21,control,0,,0,0
73463,21,control,0,,0,0
73464,21,treatment,0,,0,0
73465,21,treatment,0,,0,0
73466,21,control,0,,0,0
73467,21,control,0,,0,0
73468,21,control,0,,0,0
73469,21,treatment,0,,0,0
73470,21,control,0,,0,0
73471,21,control,0,,0,0
73472,21,treatment,0,,0,0
73473,21,control,0,,0,0
73474,21,control,0,,0,0
73475,21,treatment,0,,0,0
73476,21,control,0,,0,0
73477,21,treatment,0,,0,0
73478,21,control,0,,0,0
73479,21,control,0,,0,0
73480,21,treatment,0,,0,0
73481,21,treatment,0,,0,0
73482,21,treatment,0,,0,0
73483,21,control,0,,0,0
73484,21,control,0,,0,0
73485,21,control,0,,0,0
73486,21,control,1,92.2,0,0
73487,21,control,0,,0,0
73488,21,control,0,,0,0
73489,21,control,0,,0,0
73490,21,control,0,,0,0
73491,21,control,0,,0,0
73492,21,treatment,0,,0,0
73493,21,control,0,,0,0
73494,21,treatment,0,,0,0
73495,21,control,0,,0,0
73496,21,treatment,0,,0,1
73497,21,control,0,,0,0
73498,21,control,0,,0,0
73499,21,control,0,,0,0
73500,21,treatment,0,,0,0
73501,21,treatment,0,,0,0
73502,21,treatment,0,,0,0
73503,21,control,0,,0,0
73504,21,treatment,0,,0,0
73505,21,treatment,1,89.35,0,0
73506,21,control,0,,0,0
73507,21,control,0,,0,0
73508,21,treatment,0,,0,0
73509,21,control,0,,0,0
73510,21,control,0,,0,0
73511,21,treatment,0,,0,1
73512,21,control,1,59.55,0,0
73513,21,control,0,,0,0
73514,21,treatment,0,,0,0
73515,21,treatment,0,,0,0
73516,21,treatment,0,,0,0
73517,21,control,0,,0,0
73518,21,treatment,0,,0,0
73519,21,control,0,,0,0
73520,21,treatment,0,,0,0
73521,21,treatment,0,,0,0
73522,21,treatment,0,,0,0
73523,21,treatment,0,,0,0
73524,21,treatment,0,,0,0
73525,21,control,0,,0,0
73526,21,treatment,0,,0,0
73527,21,treatment,0,,0,1
73528,21,treatment,0,,0,0
73529,21,treatment,1,60.03,0,0
73530,21,treatment,0,,0,0
73531,21,treatment,0,,0,0
73532,21,control,0,,0,0
73533,21,control,0,,0,0
73534,21,treatment,0,,0,0
73535,21,treatment,0,,0,0
73536,21,control,0,,0,0
73537,21,treatment,0,,0,0
73538,21,control,0,,0,0
73539,21,control,0,,0,0
73540,21,treatment,0,,0,0
73541,21,treatment,0,,0,0
73542,21,control,0,,0,0
73543,21,treatment,0,,0,0
73544,21,treatment,0,,0,0
73545,21,control,1,61.91,0,0
73546,21,control,0,,0,0
73547,21,control,0,,0,0
73548,21,control,0,,0,0
73549,21,control,0,,0,0
73550,21,control,0,,0,0
73551,21,control,0,,0,0
73552,21,control,0,,0,0
73553,21,control,0,,0,0
73554,21,treatment,0,,0,0
73555,21,treatment,0,,0,0
73556,21,control,0,,0,0
73557,21,control,0,,0,0
73558,21,control,0,,0,0
73559,21,treatment,1,58.9,0,0
73560,21,control,0,,0,0
73561,21,control,0,,0,0
73562,21,control,0,,0,0
73563,21,treatment,0,,0,0
73564,21,treatment,1,21.87,0,0
73565,21,control,0,,0,0
73566,21,control,0,,0,0
73567,21,treatment,0,,0,0
73568,21,treatment,0,,0,0
73569,21,treatment,0,,0,0
73570,21,treatment,0,,0,0
73571,21,treatment,0,,0,0
73572,21,treatment,0,,0,0
73573,21,control,0,,0,0
73574,21,control,0,,0,0
73575,21,control,0,,0,0
73576,21,treatment,0,,0,0
73577,21,control,0,,0,0
73578,21,treatment,0,,0,0
73579,21,control,0,,0,0
73580,21,treatment,0,,0,0
73581,21,control,0,,0,0
73582,21,control,0,,0,0
73583,21,control,0,,0,0
73584,21,treatment,0,,0,0
73585,21,control,0,,0,1
73586,21,control,0,,0,0
73587,21,treatment,0,,0,0
73588,21,treatment,1,49.61,0,0
73589,21,treatment,0,,0,0
73590,21,control,0,,0,0
73591,21,treatment,0,,0,0
73592,21,treatment,0,,0,0
73593,21,control,0,,0,0
73594,21,treatment,0,,0,0
73595,21,treatment,0,,0,0
73596,21,control,0,,0,0
73597,21,control,0,,0,0
73598,21,treatment,0,,0,0
73599,21,control,1,57.51,0,0
73600,21,treatment,0,,0,0
73601,21,control,0,,0,0
73602,21,control,0,,0,0
73603,21,control,0,,0,0
73604,21,treatment,0,,0,0
73605,21,treatment,0,,0,0
73606,21,control,0,,0,0
73607,21,control,0,,0,0
73608,21,control,0,,0,0
73609,21,control,0,,0,0
73610,21,treatment,0,,0,0
73611,21,control,0,,0,0
73612,21,control,0,,0,0
73613,21,treatment,0,,0,0
73614,21,control,0,,0,0
73615,21,treatment,0,,0,0
73616,21,treatment,0,,0,0
73617,21,treatment,0,,0,0
73618,21,treatment,0,,0,0
73619,21,treatment,0,,0,0
73620,21,treatment,0,,0,0
73621,21,control,0,,0,0
73622,21,treatment,1,91.22,0,0
73623,21,treatment,0,,0,1
73624,21,treatment,0,,0,0
73625,21,control,0,,0,0
73626,21,control,0,,0,0
73627,21,control,1,55.92,0,0
73628,21,treatment,0,,0,0
73629,21,control,0,,0,0
73630,21,control,0,,0,0
73631,21,treatment,0,,0,0
73632,21,control,0,,0,0
73633,21,treatment,0,,0,0
73634,21,control,0,,0,0
73635,21,control,0,,0,0
73636,21,control,0,,0,0
73637,21,treatment,0,,0,0
73638,21,treatment,0,,0,0
73639,21,treatment,0,,0,0
73640,21,control,0,,0,0
73641,21,control,0,,0,0
73642,21,treatment,0,,0,0
73643,21,control,0,,0,1
73644,21,treatment,0,,0,0
73645,21,control,0,,0,0
73646,21,control,0,,0,1
73647,21,control,0,,0,0
73648,21,treatment,0,,0,0
73649,21,treatment,0,,0,0
73650,21,control,0,,0,0
73651,21,control,0,,0,0
73652,21,treatment,0,,0,0
73653,21,control,0,,0,0
73654,21,treatment,0,,0,0
73655,21,treatment,0,,0,0
73656,21,control,0,,0,0
73657,21,treatment,0,,0,0
73658,21,control,0,,0,0
73659,21,treatment,0,,0,0
73660,21,control,1,49.51,0,0
73661,21,treatment,0,,0,0
73662,21,control,0,,0,0
73663,21,control,0,,0,0
73664,21,control,0,,0,0
73665,21,treatment,0,,0,0
73666,21,control,0,,0,0
73667,21,treatment,0,,0,0
73668,21,control,0,,0,0
73669,21,treatment,0,,0,1
73670,21,treatment,0,,0,0
73671,21,control,0,,0,0
73672,21,treatment,0,,0,0
73673,21,treatment,1,55.21,0,0
73674,21,control,0,,0,0
73675,21,treatment,0,,0,0
73676,21,control,0,,0,0
73677,21,control,0,,0,0
73678,21,treatment,0,,0,0
73679,21,control,0,,0,0
73680,21,control,0,,0,0
73681,21,control,0,,0,0
73682,21,control,0,,0,0
73683,21,treatment,0,,0,0
73684,21,treatment,0,,0,0
73685,21,treatment,0,,0,0
73686,21,treatment,0,,0,0
73687,21,treatment,0,,0,0
73688,21,control,0,,0,0
73689,21,treatment,0,,0,0
73690,21,treatment,0,,0,0
73691,21,treatment,0,,0,0
73692,21,control,0,,0,0
73693,21,control,0,,0,0
73694,21,treatment,0,,0,0
73695,21,control,0,,0,0
73696,21,control,0,,0,0
73697,21,treatment,0,,0,0
73698,21,control,0,,0,0
73699,21,treatment,0,,0,0
73700,21,treatment,0,,0,0
73701,21,treatment,0,,0,1
73702,21,control,0,,0,0
73703,21,control,0,,0,0
73704,21,control,0,,0,0
73705,21,treatment,0,,0,0
73706,21,control,0,,0,0
73707,21,control,0,,0,0
73708,21,control,0,,0,0
73709,21,control,0,,0,0
73710,21,treatment,0,,0,0
73711,21,control,0,,0,0
73712,21,treatment,0,,0,0
73713,21,treatment,0,,0,0
73714,21,control,0,,0,0
73715,21,treatment,0,,0,0
73716,21,control,0,,0,0
73717,21,control,0,,0,0
73718,21,control,0,,0,0
73719,21,treatment,0,,0,0
73720,21,treatment,0,,0,0
73721,21,treatment,0,,0,0
73722,21,treatment,0,,0,0
73723,21,treatment,0,,0,0
73724,21,control,0,,0,0
73725,21,treatment,0,,0,0
73726,21,treatment,0,,0,0
73727,21,control,0,,0,0
73728,21,control,0,,0,0
73729,21,treatment,0,,0,1
73730,21,treatment,0,,0,0
73731,21,control,0,,0,0
73732,21,treatment,0,,0,0
73733,21,treatment,0,,0,0
73734,21,control,0,,0,0
73735,21,control,0,,0,0
73736,21,control,0,,0,0
73737,21,treatment,0,,0,0
73738,21,control,0,,0,0
73739,21,control,0,,0,0
73740,21,treatment,0,,0,0
73741,21,treatment,0,,0,0
73742,21,control,0,,0,0
73743,21,treatment,0,,0,0
73744,21,control,0,,0,0
73745,21,treatment,0,,0,0
73746,21,control,0,,0,0
73747,21,control,0,,0,0
73748,21,control,0,,0,0
73749,21,control,0,,0,0
73750,21,control,0,,0,0
73751,21,control,0,,0,0
73752,21,treatment,0,,0,0
73753,21,treatment,0,,0,0
73754,21,treatment,0,,0,0
73755,21,control,0,,0,0
73756,21,treatment,0,,0,0
73757,21,treatment,0,,0,0
73758,21,control,0,,0,0
73759,21,control,0,,0,0
73760,21,control,1,92.93,0,0
73761,21,treatment,0,,0,0
73762,21,treatment,0,,0,0
73763,21,treatment,0,,0,0
73764,21,control,0,,0,0
73765,21,treatment,0,,0,0
73766,21,treatment,0,,0,0
73767,21,treatment,0,,0,0
73768,21,control,0,,0,0
73769,21,control,0,,0,0
73770,21,control,0,,0,0
73771,21,treatment,0,,0,0
73772,21,control,1,105.61,0,0
73773,21,treatment,0,,0,0
73774,21,treatment,0,,0,0
73775,21,control,0,,0,0
73776,21,treatment,0,,0,0
73777,21,treatment,0,,0,0
73778,21,control,0,,0,0
73779,21,control,0,,0,0
73780,21,treatment,0,,0,0
73781,21,control,0,,0,0
73782,21,treatment,0,,0,0
73783,21,treatment,0,,0,0
73784,21,treatment,0,,0,0
73785,21,control,0,,0,0
73786,21,treatment,0,,0,0
73787,21,control,0,,0,0
73788,21,treatment,0,,0,0
73789,21,treatment,0,,0,0
73790,21,control,0,,0,0
73791,21,treatment,0,,0,0
73792,21,treatment,0,,0,0
73793,21,control,0,,0,0
73794,21,treatment,0,,0,0
73795,21,treatment,0,,0,0
73796,21,control,0,,0,0
73797,21,treatment,0,,0,0
73798,21,control,0,,0,0
73799,21,treatment,0,,0,0
73800,21,treatment,0,,0,0
73801,21,control,0,,0,0
73802,21,control,0,,0,0
73803,21,treatment,0,,0,0
73804,21,control,0,,0,0
73805,21,treatment,0,,0,0
73806,21,treatment,0,,0,0
73807,21,treatment,0,,0,0
73808,21,control,0,,0,0
73809,21,treatment,0,,0,0
73810,21,control,0,,0,0
73811,21,control,0,,0,0
73812,21,control,0,,0,0
73813,21,treatment,0,,0,0
73814,21,control,0,,0,0
73815,21,treatment,0,,0,0
73816,21,treatment,0,,0,0
73817,21,control,0,,0,0
73818,21,control,0,,0,0
73819,21,treatment,0,,0,0
73820,21,treatment,0,,0,0
73821,21,treatment,0,,0,0
73822,21,treatment,0,,0,0
73823,21,treatment,1,117.08,0,0
73824,21,treatment,0,,0,0
73825,21,treatment,0,,0,0
73826,21,control,0,,0,0
73827,21,treatment,0,,0,0
73828,21,control,0,,0,0
73829,21,control,0,,0,0
73830,21,treatment,0,,0,0
73831,21,treatment,0,,0,0
73832,21,treatment,1,101.68,1,0
73833,21,treatment,0,,0,0
73834,21,treatment,0,,0,0
73835,21,control,0,,0,0
73836,21,treatment,0,,0,0
73837,21,treatment,0,,0,0
73838,21,control,0,,0,0
73839,21,control,0,,0,0
73840,21,control,0,,0,0
73841,21,control,0,,0,0
73842,21,treatment,0,,0,0
73843,21,treatment,0,,0,0
73844,21,treatment,0,,0,0
73845,21,treatment,0,,0,0
73846,21,treatment,0,,0,0
73847,21,control,0,,0,0
73848,21,control,0,,0,0
73849,21,treatment,0,,0,0
73850,21,control,0,,0,0
73851,21,control,0,,0,0
73852,21,control,0,,0,0
73853,21,treatment,0,,0,0
73854,21,control,0,,0,0
73855,21,treatment,0,,0,0
73856,21,treatment,1,77.94,0,0
73857,21,control,1,46.21,0,0
73858,21,control,0,,0,0
73859,21,treatment,0,,0,0
73860,21,treatment,1,112.43,0,0
73861,21,control,0,,0,0
73862,21,treatment,0,,0,0
73863,21,control,1,78.1,0,0
73864,21,control,0,,0,0
73865,21,treatment,0,,0,0
73866,21,control,0,,0,0
73867,21,treatment,0,,0,0
73868,21,treatment,0,,0,1
73869,21,treatment,0,,0,0
73870,21,treatment,0,,0,0
73871,21,treatment,0,,0,0
73872,21,treatment,0,,0,0
73873,21,treatment,0,,0,0
73874,21,control,0,,0,0
73875,21,control,0,,0,0
73876,21,control,0,,0,0
73877,21,control,0,,0,0
73878,21,control,0,,0,0
73879,21,control,0,,0,0
73880,21,treatment,0,,0,0
73881,21,treatment,0,,0,0
73882,21,control,0,,0,0
73883,21,treatment,1,98.56,0,0
73884,21,control,0,,0,0
73885,21,control,0,,0,0
73886,21,treatment,0,,0,0
73887,21,control,0,,0,0
73888,21,control,0,,0,0
73889,21,treatment,0,,0,0
73890,21,control,0,,0,0
73891,21,treatment,0,,0,0
73892,21,control,0,,0,0
73893,21,treatment,0,,0,0
73894,21,control,0,,0,0
73895,21,treatment,0,,0,0
73896,21,treatment,0,,0,0
73897,21,treatment,1,57.77,0,0
73898,21,control,0,,0,0
73899,21,control,0,,0,0
73900,21,treatment,0,,0,0
73901,21,treatment,0,,0,0
73902,21,control,0,,0,0
73903,21,control,1,61.38,0,0
73904,21,control,0,,0,0
73905,21,treatment,0,,0,1
73906,21,control,0,,0,0
73907,21,treatment,0,,0,0
73908,21,control,0,,0,0
73909,21,control,0,,0,0
73910,21,control,0,,0,0
73911,21,control,1,93.55,0,0
73912,21,control,0,,0,0
73913,21,control,0,,0,0
73914,21,treatment,0,,0,0
73915,21,control,1,69.09,0,0
73916,21,treatment,0,,0,0
73917,21,treatment,0,,0,0
73918,21,treatment,0,,0,0
73919,21,treatment,0,,0,0
73920,21,treatment,0,,0,0
73921,21,treatment,0,,0,0
73922,21,control,0,,0,0
73923,21,control,0,,0,0
73924,21,treatment,0,,0,0
73925,21,treatment,0,,0,0
73926,21,treatment,0,,0,0
73927,21,treatment,0,,0,0
73928,21,treatment,0,,0,0
73929,21,treatment,0,,0,0
73930,21,treatment,0,,0,0
73931,21,control,0,,0,0
73932,21,control,1,63.84,0,0
73933,21,treatment,0,,0,0
73934,21,treatment,0,,0,0
73935,21,treatment,0,,0,0
73936,21,treatment,0,,0,0
73937,21,treatment,0,,0,0
73938,21,treatment,0,,0,0
73939,21,control,0,,0,0
73940,21,control,0,,0,0
73941,21,treatment,0,,0,0
73942,21,control,0,,0,0
73943,21,control,1,22.73,0,0
73944,21,control,0,,0,0
73945,21,control,0,,0,0
73946,21,control,0,,0,0
73947,21,control,0,,0,0
73948,21,control,0,,0,0
73949,21,control,0,,0,0
73950,21,treatment,0,,0,0
73951,21,treatment,0,,0,0
73952,21,control,0,,0,0
73953,21,treatment,1,72.25,0,0
73954,21,treatment,0,,0,0
73955,21,control,0,,0,0
73956,21,treatment,0,,0,0
73957,21,treatment,0,,0,0
73958,21,control,0,,0,0
73959,21,control,0,,0,0
73960,21,control,0,,0,0
73961,21,treatment,0,,0,0
73962,21,control,0,,0,0
73963,21,treatment,0,,0,0
73964,21,control,1,85.5,0,0
73965,21,treatment,0,,0,0
73966,21,control,0,,0,0
73967,21,treatment,0,,0,0
73968,21,control,0,,0,0
73969,21,control,0,,0,0
73970,21,control,0,,0,0
73971,21,treatment,0,,0,0
73972,21,treatment,0,,0,0
73973,21,treatment,0,,0,0
73974,21,control,0,,0,0
73975,21,control,0,,0,0
73976,21,treatment,0,,0,0
73977,21,control,0,,0,0
73978,21,control,0,,0,0
73979,21,control,0,,0,0
73980,21,treatment,0,,0,0
73981,21,treatment,0,,0,0
73982,21,treatment,0,,0,0
73983,21,treatment,0,,0,0
73984,21,treatment,0,,0,0
73985,21,treatment,0,,0,0
73986,21,treatment,0,,0,0
73987,21,control,0,,0,0
73988,21,control,0,,0,0
73989,21,treatment,0,,0,0
73990,21,treatment,0,,0,0
73991,21,control,0,,0,0
73992,21,treatment,0,,0,0
73993,21,control,0,,0,0
73994,21,treatment,0,,0,0
73995,21,control,0,,0,0
73996,21,control,0,,0,0
73997,21,treatment,0,,0,0
73998,21,treatment,0,,0,0
73999,21,treatment,0,,0,0
74000,21,treatment,0,,0,0
74001,21,control,1,54.73,0,0
74002,21,control,0,,0,0
74003,21,treatment,1,61.89,0,0
74004,21,control,0,,0,0
74005,21,control,0,,0,0
74006,21,control,0,,0,0
74007,21,control,0,,0,0
74008,21,control,0,,0,0
74009,21,treatment,0,,0,0
74010,21,control,0,,0,0
74011,21,treatment,0,,0,0
74012,21,treatment,0,,0,0
74013,21,treatment,0,,0,0
74014,21,control,0,,0,0
74015,21,control,0,,0,0
74016,21,treatment,0,,0,0
74017,21,control,0,,0,0
74018,21,control,1,95.67,0,0
74019,21,treatment,0,,0,0
74020,21,treatment,0,,0,0
74021,21,control,0,,0,0
74022,21,treatment,0,,0,0
74023,21,treatment,0,,0,0
74024,21,treatment,0,,0,0
74025,21,control,1,37.82,0,0
74026,21,control,0,,0,0
74027,21,control,0,,0,0
74028,21,treatment,0,,0,0
74029,21,control,0,,0,0
74030,21,treatment,0,,0,0
74031,21,control,0,,0,0
74032,21,treatment,0,,0,0
74033,21,control,0,,0,0
74034,21,treatment,0,,0,0
74035,21,control,0,,0,0
74036,21,treatment,0,,0,0
74037,21,treatment,0,,0,0
74038,21,control,0,,0,0
74039,21,treatment,0,,0,0
74040,21,control,0,,0,0
74041,21,treatment,0,,0,1
74042,21,treatment,0,,0,0
74043,21,control,0,,0,0
74044,21,treatment,1,42.5,0,0
74045,21,control,0,,0,0
74046,21,control,0,,0,0
74047,21,treatment,0,,0,0
74048,21,control,0,,0,0
74049,21,treatment,0,,0,0
74050,21,treatment,0,,0,0
74051,21,control,0,,0,0
74052,21,treatment,0,,0,0
74053,21,treatment,0,,0,0
74054,21,control,0,,0,0
74055,21,treatment,0,,0,0
74056,21,control,0,,0,0
74057,21,control,0,,0,0
74058,21,treatment,0,,0,0
74059,21,control,0,,0,0
74060,21,treatment,0,,0,0
74061,21,treatment,0,,0,0
74062,21,control,1,21.79,0,0
74063,21,treatment,0,,0,0
74064,21,treatment,0,,0,0
74065,21,control,0,,0,0
74066,21,treatment,0,,0,0
74067,21,treatment,0,,0,0
74068,21,treatment,0,,0,0
74069,21,treatment,0,,0,0
74070,21,treatment,0,,0,0
74071,21,treatment,0,,0,0
74072,21,treatment,0,,0,0
74073,21,control,0,,0,0
74074,21,treatment,0,,0,0
74075,21,treatment,0,,0,0
74076,21,control,0,,0,0
74077,21,treatment,0,,0,0
74078,21,control,0,,0,0
74079,21,treatment,0,,0,1
74080,21,treatment,0,,0,0
74081,21,control,0,,0,0
74082,21,treatment,0,,0,0
74083,21,treatment,0,,0,0
74084,21,treatment,0,,0,0
74085,21,treatment,0,,0,0
74086,21,control,0,,0,0
74087,21,control,0,,0,0
74088,21,treatment,0,,0,0
74089,21,control,1,118.91,0,0
74090,21,treatment,0,,0,1
74091,21,control,0,,0,0
74092,21,treatment,0,,0,0
74093,21,treatment,0,,0,0
74094,21,control,0,,0,0
74095,21,treatment,0,,0,0
74096,21,control,0,,0,1
74097,21,control,0,,0,0
74098,21,treatment,0,,0,0
74099,21,treatment,0,,0,0
74100,21,treatment,0,,0,0
74101,21,treatment,0,,0,0
74102,21,control,0,,0,0
74103,21,control,0,,0,0
74104,21,treatment,1,51.71,0,0
74105,21,control,0,,0,0
74106,21,control,0,,0,0
74107,21,treatment,0,,0,0
74108,21,treatment,0,,0,0
74109,21,treatment,0,,0,0
74110,21,treatment,0,,0,0
74111,21,treatment,0,,0,0
74112,21,treatment,0,,0,0
74113,21,treatment,1,76.77,0,0
74114,21,control,0,,0,0
74115,21,treatment,0,,0,0
74116,21,treatment,0,,0,0
74117,21,treatment,0,,0,0
74118,21,treatment,0,,0,0
74119,21,treatment,0,,0,0
74120,21,control,0,,0,0
74121,21,control,0,,0,0
74122,21,control,0,,0,0
74123,21,treatment,1,79.46,0,0
74124,21,control,0,,0,0
74125,21,control,0,,0,0
74126,21,treatment,0,,0,0
74127,21,control,0,,0,0
74128,21,treatment,0,,0,0
74129,21,control,0,,0,0
74130,21,treatment,0,,0,0
74131,21,treatment,0,,0,0
74132,21,treatment,0,,0,1
74133,21,control,0,,0,0
74134,21,treatment,0,,0,0
74135,21,control,0,,0,0
74136,21,treatment,0,,0,0
74137,21,control,0,,0,0
74138,21,control,0,,0,0
74139,21,treatment,0,,0,0
74140,21,control,0,,0,0
74141,21,control,0,,0,0
74142,21,treatment,0,,0,0
74143,21,treatment,0,,0,0
74144,21,control,0,,0,0
74145,21,control,0,,0,0
74146,21,control,0,,0,0
74147,21,treatment,0,,0,0
74148,21,control,0,,0,0
74149,21,treatment,0,,0,0
74150,21,treatment,0,,0,0
74151,21,treatment,0,,0,0
74152,21,treatment,0,,0,0
74153,21,treatment,1,58.76,0,0
74154,21,treatment,0,,0,0
74155,21,treatment,0,,0,0
74156,21,control,0,,0,0
74157,21,treatment,0,,0,0
74158,21,treatment,0,,0,0
74159,21,treatment,0,,0,0
74160,21,treatment,0,,0,0
74161,21,control,0,,0,0
74162,21,treatment,0,,0,0
74163,21,control,0,,0,0
74164,21,treatment,0,,0,0
74165,21,treatment,0,,0,0
74166,21,control,0,,0,0
74167,21,control,0,,0,0
74168,21,control,0,,0,0
74169,21,control,0,,0,0
74170,21,control,0,,0,0
74171,21,control,0,,0,0
74172,21,treatment,0,,0,0
74173,21,control,0,,0,0
74174,21,treatment,0,,0,0
74175,21,treatment,0,,0,0
74176,21,treatment,0,,0,0
74177,21,treatment,0,,0,0
74178,21,treatment,0,,0,0
74179,21,treatment,0,,0,0
74180,21,control,0,,0,0
74181,21,treatment,0,,0,0
74182,21,control,0,,0,0
74183,21,control,0,,0,0
74184,21,control,0,,0,0
74185,21,control,0,,0,0
74186,21,treatment,0,,0,0
74187,21,treatment,0,,0,0
74188,21,control,0,,0,0
74189,21,treatment,0,,0,0
74190,21,control,0,,0,0
74191,21,treatment,0,,0,0
74192,21,control,0,,0,0
74193,21,control,0,,0,0
74194,21,control,0,,0,0
74195,21,treatment,0,,0,0
74196,21,control,0,,0,0
74197,21,treatment,0,,0,0
74198,21,control,0,,0,0
74199,21,treatment,0,,0,0
74200,21,treatment,0,,0,0
74201,21,control,0,,0,0
74202,21,treatment,0,,0,0
74203,21,control,0,,0,0
74204,21,control,0,,0,0
74205,21,treatment,0,,0,0
74206,21,control,0,,0,0
74207,21,control,0,,0,0
74208,21,treatment,0,,0,0
74209,21,treatment,0,,0,0
74210,21,control,0,,0,0
74211,21,treatment,0,,0,0
74212,21,treatment,0,,0,0
74213,21,treatment,1,90.91,0,0
74214,21,treatment,0,,0,0
74215,21,control,0,,0,0
74216,21,control,0,,0,0
74217,21,control,0,,0,0
74218,21,control,0,,0,0
74219,21,control,0,,0,0
74220,21,treatment,0,,0,0
74221,21,control,0,,0,0
74222,21,control,0,,0,0
74223,21,treatment,0,,0,0
74224,21,control,0,,0,0
74225,21,treatment,0,,0,0
74226,21,treatment,1,50.68,0,0
74227,21,control,0,,0,1
74228,21,treatment,0,,0,0
74229,21,treatment,0,,0,0
74230,21,treatment,0,,0,0
74231,21,treatment,0,,0,0
74232,21,treatment,0,,0,0
74233,21,treatment,0,,0,0
74234,21,treatment,0,,0,0
74235,21,control,0,,0,0
74236,21,treatment,0,,0,0
74237,21,control,0,,0,0
74238,21,control,0,,0,0
74239,21,control,0,,0,0
74240,21,treatment,0,,0,1
74241,21,treatment,0,,0,0
74242,21,treatment,0,,0,0
74243,21,control,0,,0,0
74244,21,treatment,0,,0,0
74245,21,treatment,0,,0,0
74246,21,control,0,,0,0
74247,21,treatment,0,,0,0
74248,21,treatment,0,,0,0
74249,21,treatment,0,,0,0
74250,21,treatment,0,,0,0
74251,21,treatment,0,,0,0
74252,21,treatment,0,,0,0
74253,21,control,0,,0,0
74254,21,treatment,0,,0,0
74255,21,treatment,0,,0,0
74256,21,control,0,,0,0
74257,21,treatment,0,,0,0
74258,21,treatment,0,,0,0
74259,21,control,0,,0,0
